elapsed_ms,rss_mb_decimal,pss_mb_decimal,gpu_memory_mb_decimal,total_memory_mb_decimal,cgroup_memory_mb_decimal
327907.217112,1519.853568,1514.523648,0.0,1519.853568,31557.65248
328011.009514,1519.853568,1514.523648,0.0,1519.853568,31559.471104
328112.898277,1519.853568,1514.523648,0.0,1519.853568,31561.510912
328210.32188,1519.853568,1514.523648,0.0,1519.853568,31563.534336
328307.999175,1519.853568,1514.523648,0.0,1519.853568,31565.25056
328403.189929,1519.853568,1514.523648,0.0,1519.853568,31565.737984
328503.981817,1519.853568,1514.523648,0.0,1519.853568,31566.979072
328602.547468,1519.853568,1514.523648,0.0,1519.853568,31568.551936
328703.720576,1519.853568,1514.523648,0.0,1519.853568,31569.567744
328803.849319,1519.853568,1514.523648,0.0,1519.853568,31572.013056
328902.218575,1519.853568,1514.523648,0.0,1519.853568,31574.376448
329005.228009,1519.853568,1514.523648,0.0,1519.853568,31575.486464
329103.158216,1519.853568,1514.523648,0.0,1519.853568,31577.296896
329208.924232,1519.853568,1514.523648,0.0,1519.853568,31579.42272
329312.759176,1519.853568,1514.523648,0.0,1519.853568,31581.761536
329414.574163,1519.853568,1514.523648,0.0,1519.853568,31583.023104
329513.452251,1519.853568,1514.523648,0.0,1519.853568,31584.247808
329614.236172,1519.853568,1514.523648,0.0,1519.853568,31585.107968
329717.588632,1519.853568,1514.523648,0.0,1519.853568,31586.144256
329816.445798,1519.853568,1514.523648,0.0,1519.853568,31588.110336
329922.082722,1519.853568,1514.523648,0.0,1519.853568,31588.855808
330025.598313,1519.853568,1514.523648,0.0,1519.853568,31589.486592
330128.184068,1519.853568,1514.523648,0.0,1519.853568,31591.071744
330227.083674,1524.65408,1519.32416,0.0,1524.65408,31597.191168
330328.326994,1524.65408,1519.32416,0.0,1524.65408,31599.108096
330427.071641,1524.65408,1519.32416,0.0,1524.65408,31600.88576
330523.653526,1524.65408,1519.32416,0.0,1524.65408,31603.458048
330619.153607,1524.65408,1519.32416,0.0,1524.65408,31605.628928
330722.411523,1524.65408,1519.32416,0.0,1524.65408,31607.054336
330824.562,1524.65408,1519.32416,0.0,1524.65408,31608.680448
330924.69575,1524.65408,1519.32416,0.0,1524.65408,31610.630144
331022.571005,1524.65408,1519.32416,0.0,1524.65408,31611.22816
331120.995383,1524.65408,1519.32416,0.0,1524.65408,31612.346368
331216.225831,1524.65408,1519.32416,0.0,1524.65408,31613.231104
331314.417022,1524.65408,1519.32416,0.0,1524.65408,31613.485056
331411.542368,1524.65408,1519.32416,0.0,1524.65408,31615.995904
331507.575358,1524.65408,1519.32416,0.0,1524.65408,31673.368576
331606.346316,1524.65408,1519.32416,0.0,1524.65408,31689.957376
331707.673243,1524.65408,1519.32416,0.0,1524.65408,31691.272192
331805.395102,1524.65408,1519.32416,0.0,1524.65408,31693.725696
331900.727936,1524.65408,1519.32416,0.0,1524.65408,31695.822848
332001.60641,1524.65408,1519.32416,0.0,1524.65408,31697.985536
332099.744635,1524.65408,1519.32416,0.0,1524.65408,31700.897792
332196.191405,1524.65408,1519.32416,0.0,1524.65408,31701.897216
332292.19352,1524.65408,1519.32416,0.0,1524.65408,31704.43264
332392.794666,1524.65408,1519.32416,0.0,1524.65408,31707.38176
332490.704552,1524.65408,1519.32416,0.0,1524.65408,31708.647424
332589.160633,1524.65408,1519.32416,0.0,1524.65408,31710.240768
332684.764866,1524.65408,1519.32416,0.0,1524.65408,31711.551488
332785.162907,1524.65408,1519.32416,0.0,1524.65408,31713.492992
332888.835853,1524.65408,1519.32416,0.0,1524.65408,31716.622336
332990.020343,1524.65408,1519.32416,0.0,1524.65408,31717.126144
333090.841137,1524.65408,1519.32416,0.0,1524.65408,31717.84704
333188.175326,1524.65408,1519.32416,0.0,1524.65408,31719.796736
333288.502397,1524.65408,1519.32416,0.0,1524.65408,31721.467904
333385.537958,1524.65408,1519.32416,0.0,1524.65408,31722.385408
333481.017485,1524.65408,1519.32416,0.0,1524.65408,31722.74176
333582.62516,1524.65408,1519.32416,0.0,1524.65408,31723.778048
333681.701006,1524.65408,1519.32416,0.0,1524.65408,31726.395392
333781.601888,1524.65408,1519.32416,0.0,1524.65408,31727.828992
333881.279119,1524.65408,1519.32416,0.0,1524.65408,31730.253824
333976.781447,1524.65408,1519.32416,0.0,1524.65408,31732.568064
334075.006366,1524.65408,1519.32416,0.0,1524.65408,31735.17312
334173.801031,1524.65408,1519.32416,0.0,1524.65408,31736.89344
334269.868969,1524.65408,1519.32416,0.0,1524.65408,31739.060224
334365.686809,1524.65408,1519.32416,0.0,1524.65408,31740.43648
334462.681486,1524.65408,1519.32416,0.0,1524.65408,31741.394944
334558.221783,1524.65408,1519.32416,0.0,1524.65408,31744.208896
334656.643178,1524.65408,1519.32416,0.0,1524.65408,31745.994752
334758.124349,1524.65408,1519.32416,0.0,1524.65408,31747.244032
334859.848617,1524.65408,1519.32416,0.0,1524.65408,31747.567616
334963.150207,1524.65408,1519.32416,0.0,1524.65408,31749.337088
335061.667368,1524.65408,1519.32416,0.0,1524.65408,31751.487488
335159.745563,1524.65408,1519.32416,0.0,1524.65408,31754.039296
335254.545519,1524.65408,1519.32416,0.0,1524.65408,31756.197888
335352.768323,1524.65408,1519.32416,0.0,1524.65408,31759.060992
335449.501161,1524.65408,1519.32416,0.0,1524.65408,31761.276928
335550.161372,1524.65408,1519.32416,0.0,1524.65408,31762.419712
335647.074611,1524.65408,1519.32416,0.0,1524.65408,31763.664896
335749.911155,1524.65408,1519.32416,0.0,1524.65408,31766.040576
335853.429085,1524.65408,1519.32416,0.0,1524.65408,31767.924736
335951.28166,1524.65408,1519.32416,0.0,1524.65408,31798.857728
336056.812455,1524.65408,1519.32416,0.0,1524.65408,31801.614336
336164.441953,1524.65408,1519.32416,0.0,1524.65408,31802.53184
336267.158874,1524.65408,1519.32416,0.0,1524.65408,31803.666432
336365.953651,1524.65408,1519.32416,0.0,1524.65408,31804.592128
336464.883855,1524.65408,1519.32416,0.0,1524.65408,31805.734912
336564.769579,1524.65408,1519.32416,0.0,1524.65408,31807.901696
336665.725776,1524.65408,1519.32416,0.0,1524.65408,31809.142784
